yy,flag,eez,days,bet_kg,bet_mt,skj_kg,skj_mt,yft_kg,yft_mt
2009,VU,NR,16.790,41276,41.276,692592,692.592,197216,197.216
2009,VU,PG,99.496,176794,176.794,3975988,3975.988,1071001,1071.001
2009,VU,PX,23.630,100130,100.130,2225899,2225.899,190613,190.613
2009,VU,SB,355.076,112296,112.296,6573447,6573.447,1053971,1053.971
2009,VU,TV,44.151,43478,43.478,3200917,3200.917,191496,191.496
2010,CN,FM,403.804,348679,348.679,4367618,4367.618,1046903,1046.903
2010,CN,GL,45.571,20420,20.420,658050,658.050,106109,106.109
2010,CN,H4,11.393,1955,1.955,103552,103.552,14060,14.060
2010,CN,I2,1.266,0,0,0,0,0,0
2010,CN,NR,118.989,31811,31.811,746484,746.484,168148,168.148
2010,CN,PG,2038.007,1530156,1530.156,28736946,28736.946,10221783,10221.783
2010,CN,SB,164.560,299210,299.210,4233333,4233.333,1079784,1079.784
2010,EC,GL,13.062,28482.782,28.483,221797.875,221.798,35295.821,35.296
2010,EC,H5,1.005,0,0,0,0,0,0
2010,EC,I5,53.251,205272.455,205.272,632871.915,632.872,254373.318,254.373
2010,EC,LN,196.927,899662.971,899.663,3424533.011,3424.533,1114861.002,1114.861
2010,EC,PX,50.237,446884.997,446.885,402618.401,402.618,553779.216,553.779
2010,EC,TV,4.019,16696.795,16.697,193178.798,193.179,20690.643,20.691
2010,EP,I5,0,305000,305,367000,367,37000,37
2010,ES,GL,49.558,287864.773,287.865,1528640.396,1528.640,336167.034,336.167
2010,ES,H4,9.203,51404.441,51.404,288309.375,288.309,60029.848,60.030
2010,ES,H5,73.408,500679.096,500.679,2103256.921,2103.257,584690.530,584.691
2010,ES,I2,4.029,0,0,0,0,0,0
2010,ES,I4,67.722,488342.028,488.342,1883020.541,1883.021,570283.365,570.283
2010,ES,I5,141.008,605544.108,605.544,4123424.771,4123.425,707151.365,707.151
2010,ES,IW,11,25702.221,25.702,201215.854,201.216,30014.924,30.015
2010,ES,LN,142.620,650779.995,650.780,3990281.913,3990.282,759977.606,759.978
2010,ES,NR,15.197,79162.833,79.163,488524.321,488.524,92445.959,92.446
2010,ES,PX,123.220,1220341.028,1220.341,2706904.688,2706.905,1425108.115,1425.108
2010,ES,SB,10.627,59629.126,59.629,332356.692,332.357,69634.593,69.635
2010,ES,TV,74.063,166550.351,166.550,2856064.733,2856.065,194496.662,194.497
2010,FM,FM,464.085,235930,235.930,4677670,4677.670,709146,709.146
2010,FM,GL,14.875,3100,3.100,61621,61.621,15448,15.448
2010,FM,H4,1.983,0,0,0,0,0,0
2010,FM,I1,0.992,0,0,0,0,0,0
2010,FM,I2,2.975,5831,5.831,26889,26.889,6496,6.496
2010,FM,MH,6.941,9172,9.172,110229,110.229,20255,20.255
2010,FM,NR,50.573,64657,64.657,781086,781.086,237053,237.053
2010,FM,PG,615.805,582823,582.823,8749641,8749.641,2834517,2834.517
2010,FM,PX,24.791,31462,31.462,550788,550.788,65861,65.861
2010,FM,SB,92.222,78746,78.746,1564442,1564.442,244254,244.254
2010,FM,TV,29.749,8939,8.939,741843,741.843,30100,30.100
2010,ID,ID,0,2038000,2038,59098000,59098,6793000,6793
2010,JP,FM,1631.699,232939,232.939,47685372,47685.372,3780829,3780.829
2010,JP,GL,71.781,30715,30.715,1755714,1755.714,185281,185.281
2010,JP,I1,6.305,0,0,208070,208.070,0,0
2010,JP,I6,973.679,210844,210.844,28771021,28771.021,373634,373.634
2010,JP,JP,378.050,328604,328.604,14146499,14146.499,1606476,1606.476
2010,JP,KR,9.013,0,0,325184,325.184,0,0
2010,JP,MH,0.364,0,0,12881,12.881,0,0
2010,JP,NR,188.200,152585,152.585,2753459,2753.459,704465,704.465
2010,JP,PG,3477.816,1663073,1663.073,101286371,101286.371,30550812,30550.812
2010,JP,PW,16.116,8917,8.917,169428,169.428,39632,39.632
2010,JP,SB,279.476,215501,215.501,8289110,8289.110,1446086,1446.086
2010,JP,TV,23.013,24770,24.770,1042331,1042.331,65393,65.393
2010,KI,FM,67.460,25494,25.494,1329250,1329.250,182497,182.497
2010,KI,GL,56.401,394089,394.089,2657777,2657.777,702111,702.111
2010,KI,H4,3.317,0,0,0,0,0,0
2010,KI,H5,22.118,104806,104.806,1099485,1099.485,166661,166.661
2010,KI,HB,1.105,0,0,0,0,0,0
2010,KI,I1,2.212,206,0.206,44838,44.838,1866,1.866
2010,KI,I3,3.317,0,0,0,0,0,0
2010,KI,I4,17.695,78662,78.662,612835,612.835,80410,80.410
2010,KI,I5,48.660,442877,442.877,2119976,2119.976,313196,313.196
2010,KI,JV,2.212,22887,22.887,73036,73.036,3356,3.356
2010,KI,LN,25.436,373743,373.743,1136825,1136.825,132231,132.231
2010,KI,MH,1.105,0,0,0,0,0,0
2010,KI,MP,4.424,0,0,0,0,0,0
2010,KI,NR,3.317,23,0.023,41998,41.998,10753,10.753
2010,KI,PG,232.240,145064,145.064,5146061,5146.061,1994879,1994.879
2010,KI,PX,55.295,50419,50.419,1225365,1225.365,211113,211.113
2010,KI,SB,36.495,34666,34.666,1332973,1332.973,56387,56.387
2010,KI,TK,11.059,2357,2.357,214234,214.234,7012,7.012
2010,KI,TV,99.531,114535,114.535,2675002,2675.002,385038,385.038
2010,KR,FM,530.684,384150,384.150,9287019,9287.019,1507357,1507.357
2010,KR,GL,864.076,303989,303.989,20690263,20690.263,13281148,13281.148
2010,KR,H4,27.431,21264,21.264,513759,513.759,74549,74.549
2010,KR,H5,75.962,139333,139.333,3497294,3497.294,363046,363.046
2010,KR,I1,9.496,700,0.700,152252,152.252,6336,6.336
2010,KR,I2,62.247,15360,15.360,287244,287.244,67573,67.573
2010,KR,I3,3.166,0,0,0,0,0,0
2010,KR,I4,10.550,13644,13.644,162855,162.855,57457,57.457
2010,KR,I5,37.981,30955,30.955,864822,864.822,301344,301.344
2010,KR,I6,2.123,0,0,0,0,0,0
2010,KR,ID,3.185,0,0,0,0,0,0
2010,KR,KR,4.246,0,0,0,0,0,0
2010,KR,LN,5.276,0,0,73794,73.794,874,0.874
2010,KR,NR,449.446,252884,252.884,10650224,10650.224,3890637,3890.637
2010,KR,PG,3068.051,3066493,3066.493,90412511,90412.511,36749601,36749.601
2010,KR,PX,291.191,488316,488.316,12088058,12088.058,1217864,1217.864
2010,KR,SB,1368.385,1770774,1770.774,41473094,41473.094,7660915,7660.915
2010,KR,TV,374.538,335593,335.593,13093380,13093.380,2063255,2063.255
2010,MH,CN,7,0,0,0,0,0,0
2010,MH,FM,153.342,481095,481.095,3418248,3418.248,701624,701.624
2010,MH,GL,368.020,373984,373.984,6654874,6654.874,1921339,1921.339
2010,MH,H4,21.765,10300,10.300,553722,553.722,74179,74.179
2010,MH,H5,10.882,32803,32.803,620416,620.416,71475,71.475
2010,MH,HB,2.968,0,0,0,0,0,0
2010,MH,I2,13.850,21054,21.054,96629,96.629,32401,32.401
2010,MH,I3,0.989,0,0,0,0,0,0
2010,MH,I4,20.775,39016,39.016,703870,703.870,240328,240.328
2010,MH,MH,147.406,330012,330.012,3093319,3093.319,800933,800.933
2010,MH,NR,291.844,853393,853.393,8188641,8188.641,2529237,2529.237
2010,MH,PG,311.630,762987,762.987,9471788,9471.788,2895957,2895.957
2010,MH,PX,142.459,210033,210.033,4264836,4264.836,414843,414.843
2010,MH,SB,165.213,259231,259.231,5263098,5263.098,653806,653.806
2010,MH,TV,18.797,21693,21.693,716377,716.377,56465,56.465
2010,NZ,GL,48.063,43693,43.693,1275116,1275.116,219848,219.848
2010,NZ,H4,41.197,7773,7.773,610271,610.271,42686,42.686
2010,NZ,H5,14.713,747,0.747,140002,140.002,0,0
2010,NZ,I2,10.790,49363,49.363,910710,910.710,149628,149.628
2010,NZ,LN,2.943,0,0,0,0,0,0
2010,NZ,NZ,218,0,0,7293753,7293.753,0,0
2010,NZ,PX,144.188,10940,10.940,2745054,2745.054,63651,63.651
2010,NZ,SB,62.776,153724,153.724,2022635,2022.635,298436,298.436
2010,NZ,TK,22.560,38,0.038,643213,643.213,4230,4.230
2010,NZ,TV,216.772,154283,154.283,6950015,6950.015,720189,720.189
2010,PG,FM,748.670,809784,809.784,15911715,15911.715,3110563,3110.563
2010,PG,GL,522.405,259245,259.245,11073653,11073.653,2838145,2838.145
2010,PG,H4,8.873,5208,5.208,136575,136.575,19634,19.634
2010,PG,HB,1.109,0,0,0,0,0,0
2010,PG,I1,2.219,0,0,0,0,0,0
2010,PG,I2,65.440,24046,24.046,415531,415.531,143471,143.471
2010,PG,I4,6.655,1038,1.038,64562,64.562,21813,21.813
2010,PG,ID,38.878,0,0,0,0,0,0
2010,PG,MH,137.533,37000,37,1247591,1247.591,308985,308.985
2010,PG,NR,628.883,364696,364.696,12754401,12754.401,3296810,3296.810
2010,PG,PG,6153.509,3997465,3997.465,87378112,87378.112,37024025,37024.025
2010,PG,PH,6.665,0,0,0,0,0,0
2010,PG,PW,14.418,0,0,103615,103.615,24934,24.934
2010,PG,PX,23.292,23832,23.832,656086,656.086,75746,75.746
2010,PG,SB,581.189,785104,785.104,17297530,17297.530,4481059,4481.059
2010,PG,TV,19.965,17478,17.478,408663,408.663,65864,65.864
2010,PH,FM,3.993,0,0,0,0,0,0
2010,PH,I2,1.996,0,0,0,0,0,0
2010,PH,ID,2,12668,12.668,73874,73.874,21572,21.572
2010,PH,PG,4427.055,2546255,2546.255,45898585,45898.585,24003156,24003.156
2010,PH,PH,0,2166000,2166,77532000,77532,14061000,14061
2010,PH,SB,7.986,1787,1.787,832543,832.543,11074,11.074
2010,SB,SB,484.990,350068,350.068,8524695,8524.695,4090237,4090.237
2010,SV,GL,6.146,12922.210,12.922,195333.007,195.333,15570.018,15.570
2010,SV,H4,1.025,0,0,0,0,0,0
2010,SV,H5,20.487,54919.374,54.919,533375.128,533.375,66172.556,66.173
2010,SV,I2,3.074,4845.826,4.846,27649.870,27.650,5838.753,5.839
2010,SV,I5,40.976,309163.793,309.164,627027.934,627.028,372512.591,372.513
2010,SV,IW,1.006,0,0,0,0,0,0
2010,SV,LN,95.268,454861.672,454.862,2288696.541,2288.697,548064.501,548.065
2010,SV,PX,23.561,211601.134,211.601,480751.138,480.751,254958.985,254.959
2010,SV,TV,18.439,93686.003,93.686,700166.332,700.166,112882.609,112.883
2010,TV,FM,26.657,1962,1.962,426402,426.402,97740,97.740
2010,TV,GL,41.095,9690,9.690,504680,504.680,100734,100.734
2010,TV,H4,2.222,0,0,0,0,0,0
2010,TV,I4,2.222,4470,4.470,120488,120.488,9860,9.860
2010,TV,MH,18.882,10252,10.252,595700,595.700,151534,151.534
2010,TV,NR,42.206,10869,10.869,1089718,1089.718,392785,392.785
2010,TV,PG,96.630,104563,104.563,3533763,3533.763,1456862,1456.862
2010,TV,PX,16.660,120,0.120,864435,864.435,17519,17.519
2010,TV,SB,15.550,19958,19.958,684338,684.338,127190,127.190
2010,TV,TV,8.886,4175,4.175,187728,187.728,26464,26.464
2010,TW,FM,1383.399,1296377,1296.377,21511237,21511.237,4054738,4054.738
2010,TW,GL,555.130,186119,186.119,6464818,6464.818,1442600,1442.600
2010,TW,H4,24.026,16723,16.723,885803,885.803,120270,120.270
2010,TW,I1,1.265,6913,6.913,152355,152.355,15882,15.882
2010,TW,I2,41.729,2029,2.029,56713,56.713,17156,17.156
2010,TW,I4,8.852,0,0,0,0,0,0
2010,TW,ID,2.537,0,0,0,0,0,0
2010,TW,MH,120.131,8621,8.621,1388512,1388.512,335795,335.795
2010,TW,NR,1136.816,740351,740.351,22436213,22436.213,6327726,6327.726
2010,TW,PG,3829.008,3740569,3740.569,81711533,81711.533,26383722,26383.722
2010,TW,PX,36.671,27567,27.567,815144,815.144,95254,95.254
2010,TW,SB,657.558,466903,466.903,14124141,14124.141,2098950,2098.950
2010,TW,TV,70.813,56538,56.538,1638243,1638.243,225598,225.598
2010,US,AS,6.034,188,0.188,128432,128.432,2725,2.725
2010,US,CK,19.105,9842,9.842,209157,209.157,44721,44.721
2010,US,FJ,29.160,14458,14.458,1092673,1092.673,88619,88.619
2010,US,FM,838.619,1313476,1313.476,18093538,18093.538,3638462,3638.462
2010,US,GL,1224.746,680534,680.534,21207803,21207.803,4110061,4110.061
2010,US,H4,230.268,107721,107.721,6141702,6141.702,634157,634.157
2010,US,H5,91.504,84642,84.642,2399759,2399.759,196256,196.256
2010,US,HB,12.066,8035,8.035,331663,331.663,45210,45.210
2010,US,I1,1.005,3349,3.349,20823,20.823,4233,4.233
2010,US,I2,37.205,3577,3.577,59181,59.181,12984,12.984
2010,US,I3,1.005,0,0,0,0,0,0
2010,US,I4,17.094,4322,4.322,263078,263.078,20008,20.008
2010,US,I5,19.105,7827,7.827,113609,113.609,28127,28.127
2010,US,I7,1.019,0,0,0,0,0,0
2010,US,I9,1.005,0,0,0,0,0,0
2010,US,LN,13.072,17263,17.263,113368,113.368,18854,18.854
2010,US,MH,254.401,192884,192.884,5911028,5911.028,1307587,1307.587
2010,US,NR,793.371,828769,828.769,19567646,19567.646,5626225,5626.225
2010,US,PG,1938.679,2587309,2587.309,49921855,49921.855,15620938,15620.938
2010,US,PW,3.016,0,0,0,0,0,0
2010,US,PX,841.636,434943,434.943,21751560,21751.560,2336693,2336.693
2010,US,SB,724.994,1013871,1013.871,22247974,22247.974,2686945,2686.945
2010,US,TK,155.859,130067,130.067,2601062,2601.062,411959,411.959
2010,US,TV,959.284,636834,636.834,25492920,25492.920,2679716,2679.716
2010,US,WF,1.005,0,0,0,0,0,0
2010,US,WS,7.039,9662,9.662,116734,116.734,134383,134.383
2010,VN,VN,0,325000,325,12190000,12190,3738000,3738
2010,VU,FM,65.294,148052,148.052,1925359,1925.359,461513,461.513
2010,VU,GL,81.617,31937,31.937,1245795,1245.795,220178,220.178
2010,VU,H4,16.324,11256,11.256,596209,596.209,80948,80.948
2010,VU,H5,7.617,28760,28.760,579810,579.810,65041,65.041
2010,VU,I2,4.353,0,0,0,0,0,0
2010,VU,I3,2.177,0,0,0,0,0,0
2010,VU,I4,6.530,11761,11.761,206778,206.778,22696,22.696
2010,VU,MH,42.440,8689,8.689,1323003,1323.003,306860,306.860
2010,VU,NR,128.411,17645,17.645,2392997,2392.997,700856,700.856
2010,VU,PG,203.498,205115,205.115,6014322,6014.322,1370674,1370.674
2010,VU,PX,19.588,59279,59.279,1148272,1148.272,124287,124.287
2010,VU,SB,290.557,172522,172.522,3632698,3632.698,536373,536.373
2010,VU,TV,3.264,0,0,69399,69.399,922,0.922
2011,CN,CN,6.922,0,0,0,0,0,0
2011,CN,FM,830.981,686655,686.655,9190487,9190.487,3323459,3323.459
2011,CN,GL,20.646,40196,40.196,366913,366.913,64126,64.126
2011,CN,I1,1.721,0,0,0,0,0,0
2011,CN,I2,5.162,0,0,0,0,0,0
2011,CN,I6,1.731,0,0,0,0,0,0
2011,CN,NR,101.507,120970,120.970,1128004,1128.004,202218,202.218
2011,CN,PG,2831.873,3251783,3251.783,43285313,43285.313,11405257,11405.257
2011,CN,SB,227.101,193853,193.853,3650938,3650.938,630845,630.845
2011,EC,GL,23.083,46779.281,46.779,333530.710,333.531,43989.090,43.989
2011,EC,H4,1.004,0,0,0,0,0,0
2011,EC,H5,2.007,0,0,0,0,0,0
2011,EC,I5,39.141,145210.732,145.211,485391.274,485.391,136549.514,136.550
2011,EC,LN,300.079,1850705.722,1850.706,7094136.125,7094.136,1740318.801,1740.319
2011,EC,PX,120.433,995034.522,995.035,1916254.824,1916.255,935684.839,935.685
2011,EC,TK,6.022,9745.683,9.746,95615.910,95.616,9164.394,9.164
2011,EC,TV,64.231,171524.061,171.524,1874071.275,1874.071,161293.362,161.293
2011,EP,I5,0,305000,305,367000,367,37000,37
2011,ES,GL,105.758,934758.154,934.758,5865161.499,5865.161,915467.289,915.467
2011,ES,H4,22.523,297025.952,297.026,675951.316,675.951,290896.145,290.896
2011,ES,H5,67.568,346530.298,346.530,1579195.994,1579.196,339378.855,339.379
2011,ES,I2,0.979,0,0,0,0,0,0
2011,ES,I3,1.959,0,0,111670.378,111.670,0,0
2011,ES,I4,117.509,1048326.904,1048.327,6122102.012,6122.102,1026692.289,1026.692
2011,ES,I5,118.489,483395.178,483.395,3705872.772,3705.873,473419.217,473.419
2011,ES,IW,3.027,27664.197,27.664,69176.229,69.176,27093.283,27.093
2011,ES,LN,129.261,796437.232,796.437,3664366.980,3664.367,780000.934,780.001
2011,ES,PX,110.655,1908828.601,1908.829,2822392.770,2822.393,1869435.572,1869.436
2011,ES,TK,7.834,5824.048,5.824,198634.843,198.635,5703.855,5.704
2011,ES,TV,67.568,208209.375,208.209,2647475.483,2647.475,203912.500,203.913
2011,FM,FM,701.487,305200,305.200,5702428,5702.428,2234995,2234.995
2011,FM,GL,26.581,6533,6.533,276729,276.729,58108,58.108
2011,FM,H4,1.155,0,0,0,0,0,0
2011,FM,I1,1.155,0,0,0,0,0,0
2011,FM,I2,1.155,0,0,0,0,0,0
2011,FM,NR,16.179,42042,42.042,386325,386.325,74779,74.779
2011,FM,PG,725.755,630045,630.045,9954027,9954.027,2978696,2978.696
2011,FM,PX,10.401,0,0,381625,381.625,80330,80.330
2011,FM,SB,154.859,134130,134.130,2472638,2472.638,740861,740.861
2011,FM,TV,2.312,2310,2.310,33763,33.763,9432,9.432
2011,ID,ID,0,1746000,1746,51139000,51139,8609000,8609
2011,JP,FM,1976.480,719762,719.762,38077124,38077.124,7774679,7774.679
2011,JP,GL,61.269,113854,113.854,1413817,1413.817,152818,152.818
2011,JP,I2,2.337,3036,3.036,43518,43.518,3947,3.947
2011,JP,I3,0.697,0,0,18217,18.217,0,0
2011,JP,I6,517.634,498226,498.226,15993441,15993.441,2405311,2405.311
2011,JP,JP,185.968,128820,128.820,3214603,3214.603,1677935,1677.935
2011,JP,KR,2.668,0,0,70741,70.741,0,0
2011,JP,MH,31.136,49792,49.792,1044423,1044.423,114765,114.765
2011,JP,NR,72.589,129440,129.440,2368169,2368.169,129338,129.338
2011,JP,PG,4144.645,969634,969.634,90801477,90801.477,21278607,21278.607
2011,JP,SB,234.616,95638,95.638,5324333,5324.333,759535,759.535
2011,KI,FM,180.719,74004,74.004,2248588,2248.588,508250,508.250
2011,KI,GL,142.674,930220,930.220,5834716,5834.716,1117813,1117.813
2011,KI,H4,32.611,21691,21.691,159060,159.060,28876,28.876
2011,KI,H5,63.863,58293,58.293,1004628,1004.628,1137238,1137.238
2011,KI,HB,2.717,0,0,0,0,0,0
2011,KI,I1,1.359,0,0,0,0,0,0
2011,KI,I2,5.435,6628,6.628,69335,69.335,11401,11.401
2011,KI,I4,96.475,750392,750.392,4219568,4219.568,578221,578.221
2011,KI,I5,46.199,566378,566.378,2698036,2698.036,656268,656.268
2011,KI,LN,16.306,211803,211.803,690136,690.136,188675,188.675
2011,KI,MH,4.077,5959,5.959,42557,42.557,4320,4.320
2011,KI,NR,1.359,0,0,0,0,0,0
2011,KI,PG,383.179,193265,193.265,6429090,6429.090,2388106,2388.106
2011,KI,PW,4.077,0,0,0,0,0,0
2011,KI,PX,55.711,103500,103.500,2376279,2376.279,801657,801.657
2011,KI,SB,48.916,19220,19.220,1189070,1189.070,268798,268.798
2011,KI,TK,145.391,44268,44.268,1913703,1913.703,87422,87.422
2011,KI,TV,198.383,441901,441.901,5502326,5502.326,932324,932.324
2011,KR,FM,433.613,149748,149.748,8958095,8958.095,4042948,4042.948
2011,KR,GL,940.990,2580887,2580.887,20298779,20298.779,4161756,4161.756
2011,KR,H4,2.991,2349,2.349,30626,30.626,3990,3.990
2011,KR,I2,60.805,16771,16.771,164327,164.327,29712,29.712
2011,KR,NR,444.578,1374769,1374.769,12646691,12646.691,2283113,2283.113
2011,KR,PG,2693.384,1726330,1726.330,66151897,66151.897,24212275,24212.275
2011,KR,PX,82.736,11868,11.868,1915471,1915.471,678613,678.613
2011,KR,SB,1640.751,1228442,1228.442,36608444,36608.444,9186603,9186.603
2011,KR,TV,252.193,529518,529.518,7250771,7250.771,1458116,1458.116
2011,MH,FM,190.400,322781,322.781,3994644,3994.644,1392480,1392.480
2011,MH,GL,801.119,3369642,3369.642,25868918,25868.918,4771466,4771.466
2011,MH,I2,32.332,25519,25.519,215815,215.815,43786,43.786
2011,MH,I3,1.197,0,0,0,0,0,0
2011,MH,MH,240.695,428268,428.268,5299211,5299.211,681413,681.413
2011,MH,NR,609.521,2305393,2305.393,18911209,18911.209,3630278,3630.278
2011,MH,PG,432.293,690768,690.768,8024691,8024.691,3203998,3203.998
2011,MH,SB,203.573,242085,242.085,5132155,5132.155,964900,964.900
2011,MH,TV,9.580,75950,75.950,505670,505.670,80992,80.992
2011,NZ,GL,56.270,123667,123.667,1076255,1076.255,250734,250.734
2011,NZ,H4,9.739,30954,30.954,306452,306.452,62739,62.739
2011,NZ,H5,19.478,193,0.193,343180,343.180,250836,250.836
2011,NZ,I2,1.082,0,0,0,0,0,0
2011,NZ,I7,1.102,0,0,0,0,0,0
2011,NZ,LN,4.329,0,0,0,0,0,0
2011,NZ,NR,17.314,46691,46.691,354008,354.008,97163,97.163
2011,NZ,NZ,287.671,0,0,10632958,10632.958,0,0
2011,NZ,PX,74.666,65485,65.485,1339718,1339.718,339108,339.108
2011,NZ,TK,90.897,37426,37.426,1741941,1741.941,45859,45.859
2011,NZ,TV,187.206,261874,261.874,3775547,3775.547,733208,733.208
2011,PG,FM,701.223,177619,177.619,9235127,9235.127,2237427,2237.427
2011,PG,GL,140.044,338012,338.012,2517466,2517.466,504781,504.781
2011,PG,I1,7.002,0,0,0,0,0,0
2011,PG,I2,15.005,20629,20.629,176474,176.474,28869,28.869
2011,PG,I3,1,0,0,0,0,0,0
2011,PG,ID,24,0,0,0,0,0,0
2011,PG,MH,29.009,20745,20.745,215089,215.089,30172,30.172
2011,PG,NR,199.063,485518,485.518,5578606,5578.606,968090,968.090
2011,PG,PG,7438.360,2520477,2520.477,88704178,88704.178,29975453,29975.453
2011,PG,PH,5,0,0,0,0,0,0
2011,PG,PW,9.003,0,0,0,0,0,0
2011,PG,PX,2.001,0,0,0,0,0,0
2011,PG,SB,625.198,644788,644.788,13921600,13921.600,2508667,2508.667
2011,PG,TV,35.011,44360,44.360,895420,895.420,133433,133.433
2011,PH,FM,54.159,0,0,0,0,0,0
2011,PH,ID,7.235,383,0.383,59574,59.574,24770,24.770
2011,PH,NR,2.642,0,0,0,0,0,0
2011,PH,PG,4960.212,1092614,1092.614,53889554,53889.554,21875874,21875.874
2011,PH,PH,7.235,929000,929,39733000,39733,10522000,10522
2011,PH,SB,365.907,105865,105.865,1821101,1821.101,1174304,1174.304
2011,SB,PG,1.027,2763,2.763,30347,30.347,8071,8.071
2011,SB,SB,1004.823,615691,615.691,15555555,15555.555,9348573,9348.573
2011,SV,GL,36.783,173890.162,173.890,1531810.670,1531.811,154402.471,154.402
2011,SV,H4,5.255,0,0,0,0,0,0
2011,SV,H5,10.509,70296.019,70.296,151580.510,151.581,62418.016,62.418
2011,SV,I4,8.408,48097.275,48.097,597848.705,597.849,42707.063,42.707
2011,SV,I5,30.477,216437.756,216.438,617619.996,617.620,192181.800,192.182
2011,SV,IW,1,0,0,0,0,0,0
2011,SV,LN,87.228,614720.229,614.720,2278415.353,2278.415,545829.169,545.829
2011,SV,PX,44.140,334831.049,334.831,1537459.648,1537.460,297306.880,297.307
2011,SV,TK,9.458,166490.587,166.491,829456.182,829.456,147832.159,147.832
2011,SV,TV,34.681,231236.924,231.237,1177808.937,1177.809,205322.441,205.322
2011,TV,FM,65.566,13361,13.361,1647849,1647.849,334470,334.470
2011,TV,GL,63.451,123075,123.075,868702,868.702,140248,140.248
2011,TV,H4,1.058,0,0,0,0,0,0
2011,TV,I2,4.230,326,0.326,28900,28.900,2592,2.592
2011,TV,MH,28.553,7485,7.485,454115,454.115,15662,15.662
2011,TV,NR,12.690,3730,3.730,40688,40.688,7550,7.550
2011,TV,PG,84.601,11791,11.791,1039390,1039.390,553757,553.757
2011,TV,PX,1.058,0,0,0,0,0,0
2011,TV,SB,47.588,31935,31.935,1867420,1867.420,223956,223.956
2011,TV,TV,2.115,0,0,0,0,0,0
2011,TW,FM,2180.153,997817,997.817,25734615,25734.615,7694041,7694.041
2011,TW,GL,997.882,1666785,1666.785,13351170,13351.170,2484041,2484.041
2011,TW,H4,10.847,28003,28.003,277209,277.209,40530,40.530
2011,TW,I1,7.231,0,0,0,0,0,0
2011,TW,I2,61.464,23764,23.764,221665,221.665,47947,47.947
2011,TW,I3,2.411,0,0,0,0,0,0
2011,TW,I6,3.642,0,0,0,0,0,0
2011,TW,MH,214.520,398306,398.306,3747656,3747.656,607944,607.944
2011,TW,NR,835.184,1715845,1715.845,17141440,17141.440,3117624,3117.624
2011,TW,PG,3851.724,2809238,2809.238,63258341,63258.341,17650331,17650.331
2011,TW,PH,4.855,0,0,0,0,0,0
2011,TW,PW,1.205,0,0,0,0,0,0
2011,TW,PX,7.231,10935,10.935,122412,122.412,15767,15.767
2011,TW,SB,643.561,421345,421.345,10511249,10511.249,1469387,1469.387
2011,TW,TV,27.718,24110,24.110,292317,292.317,53165,53.165
2011,US,AS,16.570,26690,26.690,224493,224.493,25092,25.092
2011,US,CK,103.563,4655,4.655,1354682,1354.682,47717,47.717
2011,US,FJ,26.926,9068,9.068,386121,386.121,62235,62.235
2011,US,FM,743.587,718626,718.626,10027784,10027.784,2739552,2739.552
2011,US,GL,982.818,2024241,2024.241,16519658,16519.658,3377702,3377.702
2011,US,H4,172.951,240807,240.807,3165123,3165.123,670084,670.084
2011,US,H5,182.272,218194,218.194,4369820,4369.820,1241983,1241.983
